filename,citing_opinion_id,court,docket_id,cluster_id,cited_opinion_id,overruled,opinion_types,opinion_sources,citing_name_short,citing_name,citing_name_full,cited_ref_names,cited_cluster_id,cited_name_short,cited_name,cited_name_full,cited_citations
0341.103916_cites_103678.txt,103916,scotus,1209308,103916,103678,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],,Mercoid Corp. v. Mid-Continent Investment Co.,MERCOID CORPORATION v. MID-CONTINENT INVESTMENT CO. Et Al.,"['316 U.S. 265', '316 U.S. 265, 278', '316 U. S. 265', '316 U. S. 265, 278', 'MISSING']",103678,,United States v. Masonite Corp.,UNITED STATES v. MASONITE CORPORATION Et Al.,"['316 U.S. 265', '62 S. Ct. 1070', '86 L. Ed. 1461', '1942 U.S. LEXIS 1238', '53 U.S.P.Q. (BNA) 396']"
0342.103962_cites_103531.txt,103962,scotus,441589,103962,103531,no,['010combined'],['html_with_citations'],Allwright,Smith v. Allwright,"SMITH v. ALLWRIGHT, ELECTION JUDGE, Et Al.","['313 U. S. at 323', '313 U. S. at 316, 317', '313 U. S. at 314', '313 U. S. 299', '313 U. S. at 318']",103531,Classic,United States v. Classic,UNITED STATES v. CLASSIC Et Al.,"['313 U.S. 299', '61 S. Ct. 1031', '85 L. Ed. 1368', '1941 U.S. LEXIS 601']"
0343.103962_cites_102431.txt,103962,scotus,441589,103962,102431,yes,['010combined'],['html_with_citations'],Allwright,Smith v. Allwright,"SMITH v. ALLWRIGHT, ELECTION JUDGE, Et Al.","['295 U. S. 45, 55', '295 U. S. 45', 'Grovey', 'Townsend', '295 U.S. 45']",102431,Grovey,Grovey v. Townsend,Grovey v. Townsend,"['295 U.S. 45', '55 S. Ct. 622', '79 L. Ed. 1292', '1935 U.S. LEXIS 303', '97 A.L.R. 680']"
0344.103962_cites_101911.txt,103962,scotus,441589,103962,101911,no,['010combined'],['html_with_citations'],Allwright,Smith v. Allwright,"SMITH v. ALLWRIGHT, ELECTION JUDGE, Et Al.","['\n   Id.,\n  \n  84-85', '286 U. S. 73', '286 U. S. 73, 88', 'Condon', 'Condon, supra,']",101911,Nixon,Nixon v. Condon,NIXON v. CONDON Et Al.,"['286 U.S. 73', '52 S. Ct. 484', '76 L. Ed. 984', '1932 U.S. LEXIS 597', '88 A.L.R. 458']"
0345.103962_cites_3981612.txt,103962,scotus,441589,103962,3981612,no,['010combined'],['html_with_citations'],Allwright,Smith v. Allwright,"SMITH v. ALLWRIGHT, ELECTION JUDGE, Et Al.","['Hill, supra,', 'Bell', '123 Tex. 531, 534', '74 S. W. 2d 113', '123 Tex. 531']",4209365,Hill,Bell v. Hill,"W. G. Bell Et Al. v. Fred G. Hill, County Clerk of Jefferson County, Texas, Et Al.","['74 S.W.2d 113', '123 Tex. 531', '1934 Tex. LEXIS 232']"
0346.104285_cites_101446.txt,104285,scotus,443088,104285,101446,yes,"['040dissent', '010combined', '020lead']",['html_with_citations'],Girouard,Girouard v. United States,Girouard v. United States,"['279 U.S. 644', 'Schwimmer', '279 U. S. 644', 'Schwimmer', '279 U. S. 644', 'Schwimmer']",101446,Schwimmer,United States v. Schwimmer,United States v. Schwimmer,"['279 U.S. 644', '49 S. Ct. 448', '73 L. Ed. 889', '1929 U.S. LEXIS 64']"
0347.104285_cites_101765.txt,104285,scotus,443088,104285,101765,yes,"['040dissent', '010combined', '020lead']",['html_with_citations'],Girouard,Girouard v. United States,Girouard v. United States,"['Macintosh', '283 U.S. 605', '283 U. S. 605', 'Macintosh', '283 U. S. 605', 'Macintosh']",101765,MacIntosh,United States v. MacIntosh,United States v. MacIntosh,"['283 U.S. 605', '51 S. Ct. 570', '75 L. Ed. 1302', '1931 U.S. LEXIS 170']"
0348.104285_cites_101766.txt,104285,scotus,443088,104285,101766,yes,"['040dissent', '010combined', '020lead']",['html_with_citations'],Girouard,Girouard v. United States,Girouard v. United States,"['283 U.S. 636', 'Bland', 'Bland', '283 U. S. 636', 'Bland', '283 U. S. 636']",101766,Bland,United States v. Bland,United States v. Bland,"['283 U.S. 636', '51 S. Ct. 569', '75 L. Ed. 1319', '1931 U.S. LEXIS 171']"
0349.104285_cites_103367.txt,104285,scotus,443088,104285,103367,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],Girouard,Girouard v. United States,Girouard v. United States,"['310 U.S. 469, 488-9', '310 U.S. 469, 488-489', '310 U. S. 469, 488-489', '310 U. S. 469, 488-9']",103367,Leader,Apex Hosiery Co. v. Leader,APEX HOSIERY CO. v. LEADER Et Al.,"['310 U.S. 469', '60 S. Ct. 982', '84 L. Ed. 1311', '1940 U.S. LEXIS 1048', '128 A.L.R. 1044', '6 L.R.R.M. (BNA) 647']"
0350.104380_cites_3663548.txt,104380,scotus,444842,104380,3663548,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],Angel,Angel v. Bullington,Angel v. Bullington,"['220 N.C. 18, 20', '16 S.E. 2d 411, 412', '220 N.C. 18', '16 S.E.2d at 412', '220 N.C. at 20-21', '16 S.E.2d 411', '16 S. E. 2d 411', '16 S. E. 2d 411, 412', '220 N. C. 18, 20', '220 N. C. 18', 'MISSING']",3917155,Bullington,Bullington v. . Angel,W. H. Bullington v. Furman Angel.,"['16 S.E.2d 411', '220 N.C. 18', '136 A.L.R. 1054', '1941 N.C. LEXIS 455']"
0351.104380_cites_1116658.txt,104380,scotus,444842,104380,1116658,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],Angel,Angel v. Bullington,Angel v. Bullington,"['MISSING', 'MISSING', 'MISSING']",1116658,Guaranty Trust,Guaranty Trust Co. v. York,,"['326 U.S. 99', '65 S. Ct. 1464', '89 L. Ed. 2079', '1945 U.S. LEXIS 2665']"
0352.104380_cites_97674.txt,104380,scotus,444842,104380,97674,yes,"['040dissent', '010combined', '020lead']",['html_with_citations'],Angel,Angel v. Bullington,Angel v. Bullington,"['225 U.S. 489', 'MISSING', '225 U. S. 489']",97674,,David Lupton's Sons Co. v. Automobile Club of America,David Lupton’s Sons Company v. Automobile Club of America,"['225 U.S. 489', '32 S. Ct. 711', '56 L. Ed. 1177', '1912 U.S. LEXIS 2100']"
0353.104380_cites_103012.txt,104380,scotus,444842,104380,103012,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],Angel,Angel v. Bullington,Angel v. Bullington,"['Erie Railroad', '304 U.S. 64', '304 U. S. 64', 'Erie Railroad', '304 U. S. 64']",103012,Erie R. Co.,Erie Railroad v. Tompkins,Erie Railroad Co. v. Tompkins,"['304 U.S. 64', '58 S. Ct. 817', '82 L. Ed. 1188', '1938 U.S. LEXIS 984', '11 Ohio Op. 246', '114 A.L.R. 1487']"
0354.2764117_cites_104139.txt,2764117,scotus,2618367,2764117,104139,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],,Sherrer v. Sherrer,Sherrer v. Sherrer. Coe v. Coe,"['325 U.S. 226, 233, 234', '89 L.Ed. 1577', '325 U.S. 226', '325 U.S. 226, 229, 240, 242', '65 S.Ct. 1092, 1095', '65 S.Ct. 1092', '65 S.Ct. 1092, 1094, 1095, 1100', '65 S.Ct. 1092, 1096, 1097', '325 U.S. 226, 230', '325 U. S. 226, 230', '325 U. S. 226', '325 U. S. 226, 233-234', '325 U. S. 226, 229, 240, 242', '325 U. S. at 236', '325 U. S. 226', 'Williams']",104139,,Williams v. North Carolina,WILLIAMS Et Al. v. NORTH CAROLINA,"['325 U.S. 226', '65 S. Ct. 1092', '89 L. Ed. 1577', '1945 U.S. LEXIS 2036', '31 Ohio Op. 83', '157 A.L.R. 1366']"
0355.2764117_cites_103096.txt,2764117,scotus,2618367,2764117,103096,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],,Sherrer v. Sherrer,Sherrer v. Sherrer. Coe v. Coe,"['83 L.Ed. 104', '305 U.S. 165', '305 U.S. 165, 172, note 13', '59 S.Ct. 134, 137', '305 U.S. 165, 172', '59 S.Ct. 134, 138', '59 S.Ct. 134', '305 U. S. 165, 172', '305 U. S. 165', '305 U. S. 165, 172, note 13', '305 U. S. 165']",103096,Stoll,Stoll v. Gottlieb,Stoll v. Gottlieb,"['305 U.S. 165', '59 S. Ct. 134', '83 L. Ed. 104', '1938 U.S. LEXIS 1113']"
0356.2764117_cites_103736.txt,2764117,scotus,2618367,2764117,103736,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],,Sherrer v. Sherrer,Sherrer v. Sherrer. Coe v. Coe,"['317 U.S. 287, 302', '63 S.Ct. 207, 218, 223', '317 U.S. 287, 294', '317 U.S. 287, 294, 295', '87 L.Ed. 279', '63 S.Ct. 207, 210, 211', '317 U.S. 287, 309, 320, n. 7', '63 S.Ct. 207, 217', '63 S.Ct. 207, 215', '317 U.S. 287, 307', 'MISSING', '317 U. S. 287, 309, 320, n. 7', '317 U. S. 287, 307']",103736,,Williams v. North Carolina,WILLIAMS Et Al. v. NORTH CAROLINA,"['317 U.S. 287', '63 S. Ct. 207', '87 L. Ed. 279', '1942 U.S. LEXIS 2']"
0357.2764117_cites_103084.txt,2764117,scotus,2618367,2764117,103084,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],,Sherrer v. Sherrer,Sherrer v. Sherrer. Coe v. Coe,"['305 U.S. 32, 40', '59 S.Ct. 3, 6', '118 A.L.R. 1518', '305 U.S. 32', '83 L.Ed. 26', '59 S.Ct. 3', '305 U. S. 32, 40', 'Davis', '305 U. S. 32', '305 U. S. 32']",103084,Davis,Davis v. Davis,Davis v. Davis,"['305 U.S. 32', '59 S. Ct. 3', '83 L. Ed. 26', '1938 U.S. LEXIS 534', '118 A.L.R. 1518']"
0358.2764117_cites_103236.txt,2764117,scotus,2618367,2764117,103236,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],,Sherrer v. Sherrer,Sherrer v. Sherrer. Coe v. Coe,"['308 U.S. 66', '60 S.Ct. 44, 50', '308 U.S. 66, 78, note 26', 'Ibid.', '84 L.Ed. 85', '60 S.Ct. 44', '308 U. S. 66', '308 U. S. 66, 78, note 26', '308 U. S. 66', 'Ibid.']",103236,Treinies,Treinies v. Sunshine Mining Co.,TREINIES v. SUNSHINE MINING CO. Et Al.,"['308 U.S. 66', '60 S. Ct. 44', '84 L. Ed. 85', '1939 U.S. LEXIS 129']"
0359.2764117_cites_95768.txt,2764117,scotus,2618367,2764117,95768,yes,"['040dissent', '010combined', '020lead']",['html_with_citations'],,Sherrer v. Sherrer,Sherrer v. Sherrer. Coe v. Coe,"['47 L.Ed. 366', 'Andrews, supra,', '188 U.S. 14', '23 S.Ct. 237', 'Andrews, 188 U. S. 14', 'Andrews', '188 U. S. 14', 'Andrews']",95768,Andrews,Andrews v. Andrews,Andrews v. Andrews,"['188 U.S. 14', '23 S. Ct. 237', '47 L. Ed. 366', '1903 U.S. LEXIS 1266']"
0360.2764117_cites_98932.txt,2764117,scotus,2618367,2764117,98932,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],,Sherrer v. Sherrer,Sherrer v. Sherrer. Coe v. Coe,"['244 U.S. 25', '61 L.Ed. 966', '37 S.Ct. 492', '244 U. S. 25', 'MISSING']",98932,Cherry,Chicago Life Insurance v. Cherry,Chicago Life Insurance Company Et Al. v. Cherry,"['244 U.S. 25', '37 S. Ct. 492', '61 L. Ed. 966', '1917 U.S. LEXIS 1602']"
0361.2764117_cites_101758.txt,2764117,scotus,2618367,2764117,101758,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],,Sherrer v. Sherrer,Sherrer v. Sherrer. Coe v. Coe,"['75 L.Ed. 1244', '283 U.S. 522', '51 S.Ct. 517', '283 U. S. 522', 'MISSING']",101758,Baldwin,Baldwin v. Iowa State Traveling Men's Assn.,Baldwin v. Iowa State Traveling Men's Association,"['283 U.S. 522', '51 S. Ct. 517', '75 L. Ed. 1244', '1931 U.S. LEXIS 163']"
0362.2764117_cites_103264.txt,2764117,scotus,2618367,2764117,103264,no,"['040dissent', '010combined', '020lead']",['html_with_citations'],,Sherrer v. Sherrer,Sherrer v. Sherrer. Coe v. Coe,"['84 L.Ed. 329', '308 U.S. 371', '60 S.Ct. 317', '308 U. S. 371', '308 U. S. 371']",103264,,Chicot County Drainage District v. Baxter State Bank,CHICOT COUNTY DRAINAGE DISTRICT v. BAXTER STATE BANK Et Al.,"['308 U.S. 371', '60 S. Ct. 317', '84 L. Ed. 329', '1940 U.S. LEXIS 1187']"
0363.104704_cites_104459.txt,104704,scotus,408441,104704,104459,no,['010combined'],['html_with_citations'],McAllister,Cosmopolitan Shipping Co. v. McAllister,COSMOPOLITAN SHIPPING CO. v. McALLISTER,"['Eckert, supra.', 'Caldarola', '332 U. S. at 159', '332 U. S. at 159-160', '332 U. S. 155']",104459,Caldarola,Caldarola v. Eckert,"CALDAROLA v. ECKERT Et Al., Doing Business as THOR ECKERT & CO.","['67 S. Ct. 1569', '332 U.S. 155', '91 L. Ed. 1968', '1947 U.S. LEXIS 2845']"
0364.104704_cites_104320.txt,104704,scotus,408441,104704,104320,yes,['010combined'],['html_with_citations'],McAllister,Cosmopolitan Shipping Co. v. McAllister,COSMOPOLITAN SHIPPING CO. v. McALLISTER,"['328 U. S. 707, 744', '328 U. S. at 725', 'Lines, supra.', 'Hust', '328 U. S. 707']",104320,Hust,"Hust v. Moore-McCormack Lines, Inc.","HUST v. MOORE-McCORMACK LINES, INC.","['328 U.S. 707', '66 S. Ct. 1218', '90 L. Ed. 1534', '1946 U.S. LEXIS 2988']"
0365.104704_cites_1476725.txt,104704,scotus,408441,104704,1476725,no,['010combined'],['html_with_citations'],McAllister,Cosmopolitan Shipping Co. v. McAllister,COSMOPOLITAN SHIPPING CO. v. McALLISTER,['169 F. 2d 4'],1476725,McAllister,McAllister v. Cosmopolitan Shipping Co.,"McALLISTER v. COSMOPOLITAN SHIPPING CO., Inc.",['169 F.2d 4']
0366.104704_cites_103979.txt,104704,scotus,408441,104704,103979,no,['010combined'],['html_with_citations'],McAllister,Cosmopolitan Shipping Co. v. McAllister,COSMOPOLITAN SHIPPING CO. v. McALLISTER,"['322 U. S. 111', '322 U. S. 111, 120, 128-31']",103979,,"National Labor Relations Board v. Hearst Publications, Inc.","National Labor Relations Board v. Hearst Publications, Inc.","['322 U.S. 111', '64 S. Ct. 851', '88 L. Ed. 1170', '1944 U.S. LEXIS 1201']"
0367.104704_cites_104389.txt,104704,scotus,408441,104704,104389,no,['010combined'],['html_with_citations'],McAllister,Cosmopolitan Shipping Co. v. McAllister,COSMOPOLITAN SHIPPING CO. v. McALLISTER,"['330 U. S. 446, 450-54', '330 U. S. 446']",104389,Porello,"American Stevedores, Inc. v. Porello","AMERICAN STEVEDORES, INC. v. PORELLO Et Al.","['67 S. Ct. 847', '330 U.S. 446', '91 L. Ed. 1011', '1947 U.S. LEXIS 2873']"
0368.104704_cites_103761.txt,104704,scotus,408441,104704,103761,no,['010combined'],['html_with_citations'],McAllister,Cosmopolitan Shipping Co. v. McAllister,COSMOPOLITAN SHIPPING CO. v. McALLISTER,"['Brady', '317 U. S. 575', '317 U. S. at 577']",103761,Brady,Brady v. Roosevelt Steamship Co.,"Brady, Administratrix, v. Roosevelt Steamship Co.","['317 U.S. 575', '63 S. Ct. 425', '87 L. Ed. 471', '1943 U.S. LEXIS 1113']"
0369.104610_cites_103522.txt,104610,scotus,408409,104610,103522,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['Nebraska, supra,', '313 U. S. 236, 244-246', 'Olsen']",103522,Olsen,"Olsen v. Nebraska Ex Rel. Western Reference & Bond Assn., Inc.","OLSEN, SECRETARY OF LABOR OF NEBRASKA, v. NEBRASKA Ex Rel. WESTERN REFERENCE & BOND ASSOCIATION, INC., Et Al.","['313 U.S. 236', '61 S. Ct. 862', '85 L. Ed. 1305', '1941 U.S. LEXIS 1202', '133 A.L.R. 1500']"
0370.104610_cites_102784.txt,104610,scotus,408409,104610,102784,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['\n   Parrish, supra\n  \n  at 392-395', '300 U. S. 379']",102784,West Coast Hotel,West Coast Hotel Co. v. Parrish,WEST COAST HOTEL CO. v. PARRISH Et Al.,"['300 U.S. 379', '57 S. Ct. 578', '81 L. Ed. 703', '1937 U.S. LEXIS 1119', '8 Ohio Op. 89', '108 A.L.R. 1330', '7 L.R.R.M. (BNA) 754']"
0371.104610_cites_3648247.txt,104610,scotus,408409,104610,3648247,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,['45 S. E. 2d 860'],3902209,,State v. . Whitaker,"State v. George Whitaker. A. M. Debruhl, T. G. Embler, H. E. Setzer, J. E. Rogers, Fred Black and R. B. Robertson.","['45 S.E.2d 860', '228 N.C. 352', '1947 N.C. LEXIS 350', '21 L.R.R.M. (BNA) 2156']"
0372.104610_cites_104041.txt,104610,scotus,408409,104610,104041,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['323 U. S. 248', 'Wallace Corporation', 'Board, supra.']",104041,,Wallace Corp. v. National Labor Relations Board,Wallace Corporation v. National Labor Relations Board,"['323 U.S. 248', '65 S. Ct. 238', '89 L. Ed. 216', '1944 U.S. LEXIS 1245', '15 L.R.R.M. (BNA) 697']"
0373.104610_cites_102167.txt,104610,scotus,408409,104610,102167,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['290 U. S. 398, 436-439']",102167,Blaisdell,Home Building & Loan Assn. v. Blaisdell,HOME BUILDING & LOAN ASSOCIATION v. BLAISDELL Et Al.,"['290 U.S. 398', '54 S. Ct. 231', '78 L. Ed. 413', '1934 U.S. LEXIS 958', '88 A.L.R. 1481']"
0374.104610_cites_103342.txt,104610,scotus,408409,104610,103342,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['310 U. S. 32, 38']",103342,Veix,Veix v. Sixth Ward Building & Loan Assn. of Newark,Veix v. Sixth Ward Building & Loan Association of Newark,"['310 U.S. 32', '60 S. Ct. 792', '84 L. Ed. 1061', '1940 U.S. LEXIS 1064']"
0375.104610_cites_104191.txt,104610,scotus,408409,104610,104191,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['326 U. S. 230, 232']",104191,Hahn,East New York Savings Bank v. Hahn,EAST NEW YORK SAVINGS BANK v. HAHN Et Ux.,"['326 U.S. 230', '66 S. Ct. 69', '90 L. Ed. 34', '1945 U.S. LEXIS 1536', '160 A.L.R. 1279']"
0376.104610_cites_97368.txt,104610,scotus,408409,104610,97368,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['219 U. S. 549, 570, 571']",97368,McGuire,"Chicago, Burlington & Quincy Railroad v. McGuire","CHICAGO, BURLINGTON AND QUINCY RAILROAD COMPANY v. McGUIRE","['219 U.S. 549', '31 S. Ct. 259', '55 L. Ed. 328', '1911 U.S. LEXIS 1653']"
0377.104610_cites_102614.txt,104610,scotus,408409,104610,102614,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['297 U. S. 422, 427']",102614,Gentry,Bayside Fish Flour Co. v. Gentry,BAYSIDE FISH FLOUR CO. v. GENTRY Et Al.,"['297 U.S. 422', '56 S. Ct. 513', '80 L. Ed. 772', '1936 U.S. LEXIS 964']"
0378.104610_cites_98279.txt,104610,scotus,408409,104610,98279,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['235 U. S. 99, 104-105']",98279,Sage,Sage v. Hampe,Sage v. Hampe,"['235 U.S. 99', '35 S. Ct. 94', '59 L. Ed. 147', '1914 U.S. LEXIS 1006']"
0379.104610_cites_96764.txt,104610,scotus,408409,104610,96764,yes,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['Adair', '208 U. S. 161']",96764,Adair,Adair v. United States,Adair v. United States,"['208 U.S. 161', '28 S. Ct. 277', '52 L. Ed. 436', '1908 U.S. LEXIS 1431']"
0380.104610_cites_96276.txt,104610,scotus,408409,104610,96276,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['Lochner', '198 U. S. 45']",96276,Lochner,Lochner v. New York,Lochner v. New York,"['198 U.S. 45', '25 S. Ct. 539', '49 L. Ed. 937', '1905 U.S. LEXIS 1153']"
0381.104610_cites_94631.txt,104610,scotus,408409,104610,94631,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,['165 U. S. 578'],94631,Allgeyer,Allgeyer v. Louisiana,Allgeyer v. Louisiana,"['165 U.S. 578', '17 S. Ct. 427', '41 L. Ed. 832', '1897 U.S. LEXIS 1998']"
0382.104610_cites_98337.txt,104610,scotus,408409,104610,98337,yes,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,['236 U. S. 1'],98337,Coppage,Coppage v. Kansas,Coppage v. State of Kansas,"['236 U.S. 1', '35 S. Ct. 240', '59 L. Ed. 441', '1915 U.S. LEXIS 1798']"
0383.104610_cites_103344.txt,104610,scotus,408409,104610,103344,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['310 U. S. 53, 66-67']",103344,Osborn,Osborn v. Ozlin,OSBORN Et Al. v. OZLIN Et Al.,"['310 U.S. 53', '60 S. Ct. 758', '84 L. Ed. 1074', '1940 U.S. LEXIS 1073']"
0384.104610_cites_98999.txt,104610,scotus,408409,104610,98999,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['Adams', 'Tanner', '244 U. S. 590']",98999,Adams,Adams v. Tanner,"Adams Et Al. v. Tanner, Attorney General of the State of Washington, Et Al.","['244 U.S. 590', '37 S. Ct. 662', '61 L. Ed. 1336', '1917 U.S. LEXIS 1668']"
0385.104610_cites_100246.txt,104610,scotus,408409,104610,100246,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,['262 U. S. 522'],100246,,Chas. Wolff Packing Co. v. Court of Industrial Relations,Chas. Wolff Packing Company v. Court of Industrial Relations of the State of Kansas,"['262 U.S. 522', '43 S. Ct. 630', '67 L. Ed. 1103', '1923 U.S. LEXIS 2668', '27 A.L.R. 1280']"
0386.104610_cites_100628.txt,104610,scotus,408409,104610,100628,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['267 U. S. 552, 565']",100628,Chas Wolff Packing Co,Chas. Wolff Packing Co. v. Court of Industrial Relations of Kansas,Chas. Wolff Packing Company v. the Court of Industrial Relations of the State of Kansas,"['267 U.S. 552', '45 S. Ct. 441', '69 L. Ed. 785', '1925 U.S. LEXIS 822']"
0387.104610_cites_102224.txt,104610,scotus,408409,104610,102224,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['Nebbia', '291 U. S. 502']",102224,Nebbia,Nebbia v. New York,Nebbia v. New York,"['291 U.S. 502', '54 S. Ct. 505', '78 L. Ed. 940', '1934 U.S. LEXIS 962', '89 A.L.R. 1469']"
0388.104610_cites_103442.txt,104610,scotus,408409,104610,103442,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['312 U. S. 100, 125']",103442,Darby,United States v. Darby,United States v. Darby,"['312 U.S. 100', '61 S. Ct. 451', '85 L. Ed. 609', '1941 U.S. LEXIS 1222']"
0389.104610_cites_103518.txt,104610,scotus,408409,104610,103518,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['313 U. S. 177, 187']",103518,,Phelps Dodge Corp. v. National Labor Relations Board,Phelps Dodge Corp. v. National Labor Relations Board,"['313 U.S. 177', '61 S. Ct. 845', '85 L. Ed. 1271', '1941 U.S. LEXIS 1198', '133 A.L.R. 1217', '8 L.R.R.M. (BNA) 439']"
0390.104610_cites_103870.txt,104610,scotus,408409,104610,103870,no,['010combined'],['html_with_citations'],,Lincoln Federal Labor Union v. Northwestern Iron & Metal Co.,LINCOLN FEDERAL LABOR UNION Et Al. v. NORTHWESTERN IRON & METAL CO. Et Al.,"['319 U. S. 624, 639']",103870,Barnette,West Virginia State Board of Education v. Barnette,WEST VIRGINIA STATE BOARD OF EDUCATION Et Al. v. BARNETTE Et Al.,"['319 U.S. 624', '63 S. Ct. 1178', '87 L. Ed. 1628', '1943 U.S. LEXIS 490', '147 A.L.R. 674']"
0391.104641_cites_102539.txt,104641,scotus,113273,104641,102539,yes,['010combined'],['html_with_citations'],Oklahoma Tax,Oklahoma Tax Commission v. Texas Co.,Oklahoma Tax Commission v. Texas Company,"['296 U. S. 521', 'Refineries, supra.']",102539,,"Oklahoma Ex Rel. Oklahoma Tax Commission v. Barnsdall Refineries, Inc.","OKLAHOMA Ex Rel. OKLAHOMA TAX COMMISSION Et Al. v. BARNSDALL REFINERIES, INC. Et Al.","['296 U.S. 521', '56 S. Ct. 340', '80 L. Ed. 366', '1936 U.S. LEXIS 963']"
